TILEID,LASTNIGHT,FIBER,CLUSTER
22380,20221116,466,0
23774,20220119,4923,0
22030,20240107,4849,0
40423,20231215,2171,0
25466,20230406,651,0
23584,20221219,4733,0
23584,20221219,4891,0
21597,20240311,357,0
10471,20240213,4891,0
10721,20240204,466,0
40397,20231211,4738,0
40397,20231211,4891,0
27767,20231122,357,0
27767,20231122,466,0
21804,20240317,651,0
24793,20220213,2171,0
3668,20240403,4912,0
23770,20220318,4923,0
43068,20220128,4738,0
43068,20220128,4923,0
22378,20220601,651,0
80617,20201223,4738,0
23404,20220213,357,0
23698,20220121,4912,0
26253,20211020,4738,0
24498,20231028,651,0
42098,20230909,357,0
2039,20231014,3448,0
21690,20220314,4891,0
21690,20220314,4923,0
4384,20230619,466,0
26094,20221224,2171,0
41147,20240219,4849,0
41270,20240222,4733,0
41270,20240222,4891,-1
24174,20231216,4507,0
26017,20210923,651,0
80719,20210130,651,0
25090,20220219,357,0
41628,20240128,466,0
21650,20220605,357,0
23763,20220512,651,0
22730,20220414,4507,0
22730,20220414,4733,0
20274,20210517,466,0
21178,20220318,4507,0
21178,20220318,4923,0
26690,20240406,357,0
43037,20230308,2171,0
10028,20240310,4733,0
24084,20220209,4733,0
24495,20231029,357,0
21986,20220331,4849,0
25882,20230402,466,0
25706,20231120,4849,0
25706,20231120,4891,0
25491,20220512,4507,0
25491,20220512,4849,0
25491,20220512,4912,0
27603,20231103,4849,0
41610,20220316,2171,0
23847,20230108,651,0
20025,20240321,357,0
23374,20230319,4849,0
22427,20210923,4507,0
22427,20210923,4891,0
24930,20230523,651,0
20975,20240211,651,0
21186,20220513,2171,0
23827,20221114,4738,0
23827,20221114,4923,0
20583,20220418,3448,0
80649,20210220,4733,0
80649,20210220,4738,0
80649,20210220,4849,0
80649,20210220,4923,0
24818,20220213,4891,0
27080,20231119,2171,0
24915,20220314,4738,0
42827,20240303,2171,0
41597,20231231,3448,0
2117,20230328,4891,0
10582,20240216,357,0
22921,20211117,4733,0
22921,20211117,4891,0
24021,20230509,4849,0
22755,20230405,4733,0
22755,20230405,4738,0
24983,20220313,466,0
21412,20231119,4912,0
7971,20211109,4507,0
7971,20211109,4891,0
40533,20220113,651,0
20633,20220120,4849,0
10479,20220329,357,0
24798,20220313,466,0
43005,20231123,3448,0
40454,20230604,4733,0
25125,20220407,4891,0
3675,20230125,4912,0
40815,20230616,651,0
25098,20220512,4923,0
22588,20230926,651,0
6848,20211108,3448,0
24824,20230507,4849,0
4410,20220226,4733,0
6566,20231112,2171,0
22889,20220314,2171,0
22558,20231109,2171,0
21990,20230422,3448,0
42879,20240220,4738,0
22982,20211020,4891,0
22982,20211020,4923,0
83351,20230428,4738,0
83351,20230428,4849,0
23658,20211122,4849,0
26141,20230202,4849,0
80648,20210205,4738,0
80648,20210205,4891,0
21414,20211115,651,0
21108,20230521,4849,0
24905,20220516,4891,0
24502,20211117,4891,0
24502,20211117,4923,0
22363,20211016,3448,0
42530,20230602,3448,0
21764,20210927,466,0
20073,20230602,2171,0
26058,20221105,4738,0
23787,20220512,4738,0
23787,20220512,4912,0
27351,20230927,4507,0
21390,20231120,3448,0
2980,20220504,3448,0
2294,20221016,4891,0
5785,20220323,4891,0
42624,20230428,4507,0
42624,20230428,4849,-1
42624,20230428,4891,-1
42624,20230428,4912,0
42624,20230428,4923,0
83351,20230428,2171,0
20693,20231031,357,0
9283,20220205,3448,0
41918,20220513,2171,0
24569,20220202,4507,0
26029,20220314,466,0
80660,20210131,4891,0
80660,20210131,4923,0
10931,20221001,4849,0
42920,20230309,4891,0
4389,20230420,4891,0
42623,20230109,466,0
23183,20230429,4891,0
23732,20230303,4891,0
23732,20230303,4923,0
20253,20210523,651,0
11224,20211006,466,0
41717,20230908,3448,0
7265,20211007,4733,0
23083,20230226,4849,0
41362,20231211,3448,0
43036,20230119,3448,0
24797,20220225,651,0
20385,20210523,4733,0
20385,20210523,4891,0
8789,20220309,4891,0
4687,20221024,4923,0
21618,20240229,2171,0
3513,20230111,4891,0
3513,20230111,4912,0
25838,20230304,4849,0
25838,20230304,4891,0
22841,20231022,4733,0
42411,20230603,466,0
22902,20231231,4912,0
22902,20231231,4923,0
40490,20220612,4849,0
42007,20221120,357,0
8919,20220225,4507,0
8919,20220225,4923,0
22889,20220314,4733,0
22165,20240128,4849,0
23755,20230308,466,0
6334,20221214,4891,0
4803,20230906,466,0
7380,20230331,4733,0
7380,20230331,4891,0
149,20210416,4507,0
149,20210416,4733,0
20532,20210923,651,0
25543,20211020,4507,0
41671,20230827,466,0
21513,20230201,3448,0
42026,20220910,4849,0
42026,20220910,4891,0
22510,20211019,4738,0
40068,20230406,357,0
40068,20230406,466,0
22386,20210921,3448,0
42707,20231125,3448,-1
26144,20221018,4738,0
20761,20210709,4738,0
22170,20220421,466,0
25981,20231011,4738,0
25981,20231011,4849,0
25981,20231011,4912,0
24738,20240130,3448,0
3659,20230415,3448,0
6006,20221101,651,0
9929,20220306,3448,0
6064,20230422,4891,0
8628,20221125,4923,0
25498,20221130,3448,0
21351,20221106,651,0
11765,20221222,357,0
25594,20220611,4912,0
25242,20211021,357,0
20243,20210522,4733,0
43043,20230406,4891,0
23668,20211021,4912,0
24921,20230312,4733,0
4476,20230113,4923,0
22054,20230119,4733,0
3023,20240406,4923,0
7084,20220225,4849,0
22301,20230502,651,0
22507,20211117,4738,0
22507,20211117,4849,0
22507,20211117,4912,0
42519,20220317,2171,0
25089,20220218,651,0
21323,20220120,4891,0
23610,20230304,4733,0
6361,20240129,4923,0
42792,20230122,4733,0
42792,20230122,4849,0
42792,20230122,4912,0
11364,20211107,4507,0
6673,20221214,4891,0
3378,20221017,466,0
21841,20220417,651,0
40733,20231007,4849,0
25943,20211216,357,0
24185,20211219,651,0
10556,20230919,4738,0
22718,20230211,4923,0
22096,20210923,466,0
42542,20240107,357,0
25481,20230507,2171,0
24962,20230515,4923,0
41260,20220131,3448,0
20315,20211220,466,0
6248,20221025,4733,0
27118,20231220,357,0
27118,20231220,466,0
21343,20231120,4738,0
42025,20231105,4738,0
25042,20240301,4738,0
41606,20220319,3448,0
2924,20230423,3448,0
40069,20220316,466,0
25105,20220414,4891,0
25105,20220414,4923,0
8794,20230125,4912,0
42585,20231215,4507,0
42585,20231215,4891,-1
41625,20220417,466,0
4736,20240102,2171,0
25094,20231125,3448,0
24741,20230207,4891,0
25468,20230406,466,0
22905,20240321,4507,0
22905,20240321,4738,0
22905,20240321,4912,0
20675,20211219,2171,0
20672,20231228,4849,0
20672,20231228,4923,0
23814,20220124,651,0
3135,20211015,2171,0
10361,20211105,3448,0
2545,20221028,4891,0
5655,20231111,4891,0
572,20210504,4849,0
22487,20230416,4849,0
23816,20211114,4891,0
41351,20231010,4507,0
8946,20221025,4891,0
4533,20240130,357,0
4533,20240130,466,0
20133,20210604,4733,0
25862,20220217,4507,0
6249,20221112,4507,0
24216,20240319,4923,0
23686,20231012,466,0
20442,20230126,4733,0
20442,20230126,4891,0
23404,20220213,4849,0
22805,20230925,3448,0
6245,20221026,3448,0
41663,20230503,2171,0
21717,20221110,651,0
23399,20220221,357,0
7968,20211129,466,0
22696,20220321,3448,0
25644,20221011,4891,0
25418,20211016,3448,0
27629,20240223,357,0
27629,20240223,466,0
26252,20220327,651,0
23865,20240219,4733,0
23865,20240219,4849,0
22224,20220218,4733,0
22224,20220218,4738,0
22224,20220218,4891,0
23809,20221018,4891,0
42635,20231230,466,0
24882,20231002,4923,0
6986,20221111,4912,0
22388,20220530,651,0
42129,20230529,3448,0
20711,20240203,2171,0
22589,20231120,3448,0
7233,20221216,651,0
20721,20221008,4912,0
80681,20210109,651,0
20020,20230530,357,0
41353,20231005,651,0
21945,20230208,357,0
7671,20230526,4891,0
7623,20240402,2171,0
4116,20220407,4738,0
10581,20240409,4912,0
83321,20230428,4507,0
43056,20240301,357,0
24899,20220419,4923,0
80661,20210322,357,0
42876,20231126,466,0
20359,20230208,357,0
5127,20231008,4733,0
25022,20211023,4733,0
25022,20211023,4849,0
25022,20211023,4891,0
26065,20221024,4738,0
40413,20231215,651,0
41927,20230529,4912,0
5172,20221114,4891,0
5172,20221114,4923,0
6162,20220420,466,0
40286,20230523,466,0
22168,20230208,2171,0
21518,20220307,4891,0
22430,20230922,357,0
25479,20230308,4507,0
25479,20230308,4733,0
25479,20230308,4738,0
25479,20230308,4923,0
5491,20231012,4923,0
4597,20220322,4891,0
40264,20230603,466,0
20430,20210522,651,0
25875,20220513,357,0
23989,20220913,357,0
25292,20220407,2171,0
8987,20231006,651,0
40964,20230503,4923,0
41147,20240219,3448,0
21334,20230205,4738,0
21334,20230205,4849,0
21807,20220511,4507,0
3025,20220331,466,0
22200,20230207,466,0
42110,20230604,4507,-1
42110,20230604,4912,0
20706,20211220,4738,0
20706,20211220,4849,0
23044,20211019,4733,0
26029,20220314,4507,0
26029,20220314,4738,0
23632,20230406,4923,0
22345,20230406,466,0
21620,20240131,2171,0
9932,20220207,3448,0
80952,20210425,4507,0
80952,20210425,4912,0
21097,20231228,4738,0
21097,20231228,4923,0
40913,20240301,3448,0
9551,20230507,4923,0
21248,20221011,4507,0
21248,20221011,4891,0
9685,20230531,357,0
21483,20220924,357,0
42561,20221216,4849,0
9630,20211008,357,0
40913,20240301,2171,0
42562,20231008,4738,0
42788,20231221,357,0
11171,20211113,4733,0
41559,20240217,4733,0
41559,20240217,4849,0
5973,20231210,4733,0
23612,20220329,4733,0
26982,20231121,466,0
26008,20211117,466,0
25392,20230108,2171,0
22525,20220217,4507,0
22525,20220217,4891,0
26110,20220301,2171,0
23756,20230303,4733,0
1991,20220106,4891,0
21356,20230308,3448,0
22755,20230405,2171,0
10076,20231102,651,0
25930,20221011,4733,0
5804,20220606,3448,0
21927,20231217,357,0
40262,20230526,4912,0
7735,20220406,4912,0
22796,20220913,4507,0
22796,20220913,4738,0
22727,20220513,651,0
24933,20220419,4733,0
41243,20220313,3448,0
24463,20230206,4507,0
20957,20230207,4738,0
20957,20230207,4849,0
20957,20230207,4912,0
11233,20211027,4891,0
11233,20211027,4912,0
11562,20240312,4923,0
80608,20201223,4507,0
42573,20221127,4733,0
40503,20240203,4507,-1
21562,20220208,357,0
25418,20211016,4507,0
22377,20210921,4891,0
22377,20210921,4923,0
21549,20231109,4507,0
21549,20231109,4738,0
80643,20210308,357,0
11913,20211112,4891,0
21654,20221104,4891,0
2186,20220327,4912,0
23388,20240214,4507,0
23613,20221207,4733,0
23613,20221207,4849,0
41465,20230830,4912,0
20737,20220611,4849,0
40546,20230107,3448,0
8148,20230530,4891,0
7926,20231016,4912,0
5344,20240407,651,0
83400,20230924,3448,0
25755,20221112,4912,0
9228,20220511,4849,0
3604,20211105,4912,0
23611,20220502,651,0
24896,20220516,4738,0
24896,20220516,4923,0
21617,20240229,2171,0
26022,20221112,4507,0
26022,20221112,4733,0
26022,20221112,4891,0
25124,20230406,466,0
24318,20230402,4733,0
24767,20210921,357,0
24166,20231111,4738,0
23026,20231122,651,0
23525,20220414,3448,0
22745,20240105,4891,0
21071,20210521,4507,0
20848,20220924,4849,0
25876,20220414,3448,0
6608,20220529,4891,0
26288,20230108,4738,0
26288,20230108,4912,0
20588,20210519,4738,0
20588,20210519,4849,0
40542,20240319,4738,0
7595,20240406,4912,0
6180,20240108,651,0
42416,20240301,2171,-1
42853,20240220,4912,-1
22547,20211116,2171,0
25824,20230107,466,0
24370,20230829,4849,0
6783,20240318,4891,0
9293,20220309,4923,0
21630,20230331,4733,0
21630,20230331,4849,0
21630,20230331,4891,0
5920,20240318,3448,0
8712,20221115,466,0
83327,20230427,4849,0
83327,20230427,4891,0
8975,20231205,4923,0
22190,20230406,4912,0
42708,20240402,4507,0
9362,20211010,4507,0
25473,20220513,4733,0
2834,20231216,4891,0
23719,20220202,2171,0
27584,20231228,3448,0
3731,20220428,3448,0
1006,20211007,4507,0
6734,20221112,4891,0
25173,20231217,651,0
22381,20220612,4849,0
41293,20230313,651,0
24741,20230207,651,0
22677,20220418,357,0
23218,20230601,4923,0
10497,20220601,4912,0
7166,20221221,4891,0
24237,20220526,4733,0
20126,20230207,4891,0
11620,20231004,4507,0
9350,20211029,4923,0
6983,20211103,466,0
2090,20240402,466,0
22892,20211125,466,0
23951,20221111,651,0
5064,20240213,466,0
21993,20220512,4849,0
4274,20211029,357,0
1416,20210531,4733,0
24376,20211117,4733,0
24376,20211117,4891,0
7002,20231202,3448,0
22426,20211107,4891,0
26030,20230107,4891,0
24288,20230407,3448,0
41701,20211220,2171,0
11008,20220420,2171,0
2409,20221122,466,0
20026,20240312,651,0
22186,20220218,4507,0
22186,20220218,4733,0
22186,20220218,4738,0
9722,20220529,4733,0
2986,20210704,4733,0
25167,20220125,4891,0
41613,20220316,466,0
43064,20230406,4923,0
8677,20230327,4507,0
8677,20230327,4733,0
8677,20230327,4891,0
24525,20240316,4891,0
20866,20231030,4891,0
23775,20230429,4733,0
4992,20230912,4738,0
24128,20211015,4507,0
24128,20211015,4849,0
11751,20231111,4891,0
27730,20231220,3448,0
25502,20211016,466,0
6230,20231103,4733,0
22334,20230308,466,0
1999,20231207,3448,0
6072,20220109,4923,0
24067,20211119,357,0
23107,20220211,2171,0
20919,20210620,4849,0
42741,20240301,651,-1
3352,20220528,466,0
20430,20210522,357,0
23126,20211218,4891,0
5978,20220308,4923,0
40612,20230909,2171,0
24198,20220516,3448,0
20938,20231028,4733,0
20938,20231028,4738,0
20938,20231028,4912,0
20938,20231028,4923,0
21527,20211117,2171,0
4732,20230112,357,0
4732,20230112,466,0
40482,20220418,466,0
23877,20240302,4507,0
23877,20240302,4733,0
25410,20211015,4891,0
22283,20220218,466,0
25374,20221013,4507,0
25374,20221013,4733,0
22727,20220513,4849,0
22349,20230209,4891,0
23224,20220212,4849,0
21687,20220127,4849,0
21687,20220127,4891,0
21687,20220127,4923,0
1984,20240102,651,0
9934,20220522,466,0
22999,20230924,357,0
40487,20220612,4923,0
4577,20230124,3448,0
42552,20231029,357,0
23119,20220307,2171,0
25494,20211015,2171,0
24277,20230207,4891,0
43026,20221120,4507,0
43026,20221120,4849,0
43026,20221120,4891,0
43026,20221120,4923,0
23857,20230413,2171,0
2443,20211211,4738,0
2443,20211211,4923,0
3041,20220418,4912,0
3041,20220418,4923,0
4819,20221017,4923,0
22490,20230207,4891,0
23133,20220120,357,0
25947,20231208,2171,0
26050,20221009,3448,0
10243,20211103,4891,0
23719,20220202,4733,0
40074,20230408,4738,0
11563,20240105,4891,0
25486,20230501,466,0
111,20210409,651,0
22823,20231111,2171,0
8113,20231018,357,0
23716,20220114,4891,0
42262,20221222,357,0
41637,20230404,466,0
2088,20240304,466,0
25414,20221123,4891,0
24171,20211219,4733,0
24171,20211219,4738,0
23108,20230209,651,0
21954,20230208,4912,0
21525,20230201,4912,0
8062,20231102,4738,0
20638,20220414,3448,0
22279,20231121,2171,0
20547,20221116,4923,0
20111,20210606,4733,0
23343,20230507,357,0
23343,20230507,466,0
11661,20211104,3448,0
20823,20210610,4849,0
20823,20210610,4891,0
41899,20230602,3448,0
25818,20230104,466,0
41527,20240127,651,0
7078,20220218,4891,0
7078,20220218,4923,0
42755,20231221,4891,0
24247,20220528,2171,0
81101,20210512,651,0
25780,20230205,4507,0
20631,20230112,651,0
40690,20231023,466,0
22964,20221110,4912,0
22696,20220321,4733,0
22696,20220321,4891,0
83277,20230325,4923,0
23106,20220112,4849,0
24426,20231231,4507,0
24426,20231231,4733,0
22964,20221110,466,0
41483,20230313,4738,-1
41483,20230313,4849,0
41483,20230313,4923,0
24332,20230319,4923,0
21592,20230208,466,0
3569,20211108,4923,0
20078,20210921,4912,0
20787,20230529,357,0
20787,20230529,466,0
3370,20211107,3448,0
11155,20240301,651,0
9010,20230420,4849,0
80652,20210331,651,0
41708,20230907,466,0
8415,20230211,4912,0
42873,20220910,2171,0
21624,20230402,4507,0
23866,20230509,4891,0
24448,20230206,4849,0
22158,20220213,651,0
21781,20220316,4507,0
23379,20220513,466,0
2739,20211001,4733,0
22942,20211116,466,0
20993,20211115,4849,0
23466,20240317,2171,0
8805,20230327,4733,0
20941,20211023,2171,0
22170,20220421,4923,0
40479,20230408,4849,0
42561,20221216,3448,0
22735,20240105,4912,0
42720,20240127,3448,0
1260,20230421,357,0
284,20210414,466,0
6165,20220106,4891,0
22244,20221123,466,0
22813,20230925,357,0
2554,20220323,4912,0
23512,20221207,651,0
8810,20220102,4891,0
83339,20230428,357,0
341,20210428,4507,0
22615,20230925,4891,0
21376,20221002,4849,0
21376,20221002,4891,0
9537,20230423,2171,0
8290,20211110,4891,0
20763,20210704,466,0
21903,20230409,2171,0
21478,20211114,466,0
22873,20221205,466,0
25116,20220406,4507,0
21695,20230401,357,0
40679,20221223,2171,0
11607,20240408,4912,0
22825,20221011,651,0
2140,20220307,466,0
23115,20220127,357,0
21292,20220212,4507,0
21292,20220212,4891,0
23090,20220112,3448,0
2986,20210704,357,0
398,20210505,651,0
40573,20230505,4891,0
11909,20220228,4738,0
21607,20230112,2171,0
25658,20231002,4733,0
9306,20231207,3448,0
21539,20211117,4733,0
21539,20211117,4849,0
21539,20211117,4891,0
21657,20220314,4733,0
26240,20230119,466,0
80733,20210402,4507,0
80733,20210402,4849,0
80733,20210402,4923,0
25848,20211020,4738,0
40334,20220913,4507,0
20439,20230312,2171,0
40448,20220612,4733,0
3248,20221027,651,0
22340,20220414,4738,0
24893,20231031,4738,0
24893,20231031,4923,0
25853,20220317,357,0
22933,20220309,4891,0
23788,20230308,4849,0
23788,20230308,4912,0
20935,20211022,466,0
2055,20211129,4738,0
3287,20230423,4923,0
26038,20220120,4891,0
20134,20210628,4733,0
25078,20220218,651,0
20694,20211024,651,0
4385,20220420,466,0
83218,20221129,466,0
20315,20211220,4733,0
20315,20211220,4923,0
42636,20231230,4923,0
80732,20210322,4733,0
80732,20210322,4923,0
2560,20220323,4733,0
2560,20220323,4912,0
10826,20230312,466,0
20684,20231228,466,0
24661,20211215,466,0
26027,20220314,4507,0
26027,20220314,4923,0
25197,20230202,4912,0
25197,20230202,4923,0
40844,20221126,4891,-1
40844,20221126,4912,-1
24347,20230207,2171,0
4809,20230909,357,0
25534,20210921,357,0
7755,20231217,4912,0
42056,20221108,651,-1
7990,20230529,4923,0
42367,20230506,2171,0
40352,20230815,4738,0
23053,20220204,357,0
20435,20230201,2171,0
2655,20220531,4733,0
6161,20230507,4733,0
6161,20230507,4912,0
27768,20231122,4733,0
22730,20220414,466,0
8461,20220326,3448,0
42124,20230604,4923,0
41349,20220923,3448,0
26979,20231121,357,0
22509,20221105,466,0
5473,20220220,4923,0
5483,20231210,3448,0
11499,20220506,4507,0
22827,20231021,4891,0
10201,20231111,3448,0
21346,20240126,4507,0
21346,20240126,4923,0
22537,20240304,2171,0
26162,20240218,466,0
24174,20231216,2171,0
20197,20240218,2171,0
22663,20240306,4891,0
23839,20230108,651,0
25467,20230406,466,0
25660,20240302,466,0
42877,20230209,4849,0
21604,20240327,651,0
42426,20220416,651,0
11599,20230512,357,0
4544,20220606,651,0
23497,20221207,357,0
5494,20240130,4923,0
4494,20230113,4912,0
23306,20230824,2171,0
20746,20210629,4507,0
20449,20240217,4738,0
3232,20220104,4849,0
41368,20221013,2171,0
24769,20220604,3448,0
22397,20221008,651,0
22664,20230312,2171,0
42899,20230308,2171,0
83121,20230620,4733,0
25607,20220504,466,0
21822,20230309,651,0
41679,20230119,651,0
25395,20221207,2171,0
4526,20230113,4912,0
2402,20240105,4891,0
2402,20240105,4923,0
25334,20230303,4923,0
20059,20230207,2171,0
7529,20221223,4923,0
27227,20231125,4891,0
26048,20231125,466,0
24448,20230206,651,0
26799,20230929,4733,0
26799,20230929,4891,0
25575,20230920,2171,0
40971,20220416,4507,0
40971,20220416,4733,0
23409,20220329,4738,0
23409,20220329,4891,0
21363,20231002,466,0
24196,20230108,2171,0
24382,20211116,4733,0
24382,20211116,4849,0
24382,20211116,4891,0
24311,20240320,466,0
22521,20230304,651,0
23581,20220213,3448,0
24019,20230508,4733,0
24797,20220225,357,0
11790,20231206,4738,0
1241,20210515,651,0
40550,20230427,2171,0
26050,20221009,466,0
20525,20231028,4733,0
10389,20211101,2171,0
23783,20220119,4733,0
23783,20220119,4891,0
23783,20220119,4923,0
10179,20231210,4912,0
42977,20211216,4849,-1
26041,20220121,4891,0
3978,20220208,4912,0
20864,20210923,4733,0
21486,20211114,4733,0
8935,20220526,4912,0
8935,20220526,4923,0
21913,20220101,4738,0
25027,20231011,3448,0
11530,20211005,4891,0
24261,20230202,4733,0
8772,20220103,4923,0
4322,20231205,4923,0
2072,20210601,466,0
42918,20230419,4507,0
22796,20220913,2171,0
24338,20220321,4849,0
3816,20211127,4923,0
82268,20211107,4738,0
5797,20220428,3448,0
22827,20231021,2171,0
11458,20240216,4738,0
23083,20230226,357,0
22305,20230501,4738,0
40692,20230930,651,0
25186,20231217,2171,0
21644,20230308,3448,0
3921,20230124,4891,0
24089,20240126,4733,0
24089,20240126,4912,0
24064,20221228,357,0
